trace_name,allocator,rebalance_strategy,miss_ratio,n_rebalanced_slabs,allocFactor,base_dir,cacheSizeMB,compressed,cpu_requirement,enableLookaside,generator,ignoreLargeReq,lru2qColdPct,lru2qHotPct,lruRefreshSec,maxAllocSize,memory_requirement,minAllocSize,miss_ratio_percent_reduction_from_disabled,miss_ratio_percent_reduction_from_lru_disabled,miss_ratio_reduction_from_disabled,miss_ratio_reduction_from_lru_disabled,monitor_interval,moveOnSlabRelease,n_alloc_failures,numOps,numThreads,onlySetIfMiss,poolRebalanceIntervalSec,poolResizeIntervalSec,prepopulateCache,purpose,rebalanceDiffRatio,rebalanceStrategy,rebalanced_slabs,repeatOpCount,repeatTraceReplay,replayGeneratorConfig,slab_cnt,slab_size,tag,throughput,timestampFactor,traceFileName,trace_file,tuned_improvement,tuned_percent_improvement,useTraceTimer,uuid,wsr,wss_mb,zstdTrace
202210_kv_traces_all_sort.csv.oracleGeneral.zst,S3FIFO,disabled,0.0930380333169777,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,864,True,2.5,True,oracle-general-replay,True,,,0,4194304,1296.0,72,0.0,0.06958131607039113,0.0,0.00695784480106805,50000,False,0,1482478166,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},214,4,,825925.6658966787,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202210_kv_traces_all_sort.csv.oracleGeneral.zst-0d6bb0cb7b072545cb828303def315ab,0.01,85258.10765361786,True
202210_kv_traces_all_sort.csv.oracleGeneral.zst,TINYLFU,disabled,0.1001198576842986,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,864,True,2.5,True,oracle-general-replay,True,,,0,4194304,1296.0,72,0.0,-0.0012398467675486364,0.0,-0.00012397956625284645,50000,False,0,1482478166,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},214,4,,581888.9063827143,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202210_kv_traces_all_sort.csv.oracleGeneral.zst-e19b1bba5a628a439a0307f4847393e5,0.01,85258.10765361786,True
202210_kv_traces_all_sort.csv.oracleGeneral.zst,LRU,hits,0.06356463195289987,12763,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,864,True,2.5,True,oracle-general-replay,True,0.0,100.0,0,4194304,1296.0,72,0.3643274788000619,0.3643274788000619,0.036431246165145884,0.036431246165145884,50000,False,0,1482478166,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},214,4,,642213.8558333098,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202210_kv_traces_all_sort.csv.oracleGeneral.zst-f727600a8e0c7916b15f8a527f53f2f1,0.01,85258.10765361786,True
202210_kv_traces_all_sort.csv.oracleGeneral.zst,LRU2Q,hits,0.06327031328433069,12953,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,864,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,1296.0,72,0.32502220251208236,0.3672707868054351,0.030466567424642932,0.03672556483371506,50000,False,0,1482478166,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},214,4,,913043.4918518834,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202210_kv_traces_all_sort.csv.oracleGeneral.zst-d7030122fd2f0e04af4ff5856dc93397,0.01,85258.10765361786,True
202210_kv_traces_all_sort.csv.oracleGeneral.zst,S3FIFO,hits,0.06317627749803904,12464,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,864,True,2.5,True,oracle-general-replay,True,,,0,4194304,1296.0,72,0.3209628874806562,0.3682111834303904,0.029861755818938657,0.03681960062000671,50000,False,0,1482478166,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},214,4,,1043576.8724036568,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202210_kv_traces_all_sort.csv.oracleGeneral.zst-5e4543ce310baf767157ce846f7586a5,0.01,85258.10765361786,True
202210_kv_traces_all_sort.csv.oracleGeneral.zst,TINYLFU,hits,0.06355880185017174,12647,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,864,True,2.5,True,oracle-general-replay,True,,,0,4194304,1296.0,72,0.36517287059488684,0.36438578223054174,0.03656105583412686,0.03643707626787401,50000,False,0,1482478166,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},214,4,,551597.9618092617,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202210_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202210_kv_traces_all_sort.csv.oracleGeneral.zst-7139d2daff7995a0db0989f1b2f62444,0.01,85258.10765361786,True
202312_kv_traces_all.csv.oracleGeneral.zst,LRU,disabled,0.08409257953121077,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,2516,True,2.5,True,oracle-general-replay,True,0.0,100.0,0,4194304,3774.0,72,0.0,0.0,0.0,0.0,50000,False,0,8660501058,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},626,4,,1115767.4171631166,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-f51afd6549025b9ff9ced24833d20e9a,0.01,250033.1673002243,True
202312_kv_traces_all.csv.oracleGeneral.zst,LRU2Q,disabled,0.07937563120149901,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,2516,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,3774.0,72,0.0,0.05609232533961064,0.0,0.0047169483297117565,50000,False,0,8660501058,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},626,4,,705353.651606056,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-cdd90138d2c260c9b853d3665cd9f411,0.01,250033.1673002243,True
202312_kv_traces_all.csv.oracleGeneral.zst,S3FIFO,disabled,0.0782457673593878,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,2516,True,2.5,True,oracle-general-replay,True,,,0,4194304,3774.0,72,0.0,0.06952827710146452,0.0,0.005846812171822965,50000,False,0,8660501058,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},626,4,,776593.2580083146,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-dbd92100669a7ba58ea383ce3326b732,0.01,250033.1673002243,True
202312_kv_traces_all.csv.oracleGeneral.zst,TINYLFU,disabled,0.08427457038710288,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,2516,True,2.5,True,oracle-general-replay,True,,,0,4194304,3774.0,72,0.0,-0.0021641725929523728,0.0,-0.00018199085589211406,50000,False,0,8660501058,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},626,4,,933612.7801039236,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-fde19f2d2bb42d88e98389355abc5de9,0.01,250033.1673002243,True
202312_kv_traces_all.csv.oracleGeneral.zst,LRU,hits,0.05339509768581337,74589,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,2516,True,2.5,True,oracle-general-replay,True,0.0,100.0,0,4194304,3774.0,72,0.36504388397318815,0.36504388397318815,0.030697481845397404,0.030697481845397404,50000,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},626,4,,875210.3026542865,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-561a468e6f6c861684baa99616071acd,0.01,250033.1673002243,True
202312_kv_traces_all.csv.oracleGeneral.zst,LRU2Q,hits,0.05299859822498506,73787,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,2516,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,3774.0,72,0.3323064343205604,0.3697589190338162,0.026377032976513955,0.03109398130622571,50000,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},626,4,,59671.472489953,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-e13662a0dd2ddc0b6c5c27c4c9dff94c,0.01,250033.1673002243,True
202312_kv_traces_all.csv.oracleGeneral.zst,S3FIFO,hits,0.052919176954160936,73611,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,2516,True,2.5,True,oracle-general-replay,True,,,0,4194304,3774.0,72,0.3236800054487321,0.3707033694391536,0.02532659040522687,0.031173402577049834,50000,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},626,4,,794556.846831262,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-8bfd9e9039ee1089c4cb542db4e8ac35,0.01,250033.1673002243,True
202312_kv_traces_all.csv.oracleGeneral.zst,TINYLFU,hits,0.05306231867213981,72509,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,2516,True,2.5,True,oracle-general-replay,True,,,0,4194304,3774.0,72,0.3703638187841738,0.3690011774172553,0.03121225171496307,0.031030260859070957,50000,False,0,8660501058,1,False,1,0,True,efficiency,0.1,hits,0,True,False,{'ampFactor': 1},626,4,,52039.93250486813,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202312_kv_traces_all.csv.oracleGeneral.zst,,,False,202312_kv_traces_all.csv.oracleGeneral.zst-92c3cb1b4ef12916d2469a1ccfe223ff,0.01,250033.1673002243,True
202401_kv_traces_all_sort.csv.oracleGeneral.zst,LRU,disabled,0.15390816312760888,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,448,True,2.5,True,oracle-general-replay,True,0.0,100.0,0,4194304,672.0,72,0.0,0.0,0.0,0.0,50000,False,0,1191241025,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},110,4,,743035.3634272747,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202401_kv_traces_all_sort.csv.oracleGeneral.zst-e44eaaf317d01018f92ccd3ebe279f4a,0.01,43981.916776657104,True
202401_kv_traces_all_sort.csv.oracleGeneral.zst,LRU2Q,disabled,0.14418813942375766,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,448,True,2.5,True,oracle-general-replay,True,30.0,30.0,0,4194304,672.0,72,0.0,0.06315469892127892,0.0,0.009720023703851222,50000,False,0,1191241025,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},110,4,,718944.350523501,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202401_kv_traces_all_sort.csv.oracleGeneral.zst-d93b967e86c12ab650d004075c02980f,0.01,43981.916776657104,True
202401_kv_traces_all_sort.csv.oracleGeneral.zst,S3FIFO,disabled,0.14166049057956176,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,448,True,2.5,True,oracle-general-replay,True,,,0,4194304,672.0,72,0.0,0.07957779690926653,0.0,0.012247672548047123,50000,False,0,1191241025,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},110,4,,486896.7844984728,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202401_kv_traces_all_sort.csv.oracleGeneral.zst-d8fe115a42429101377e2ce4aed3b277,0.01,43981.916776657104,True
202401_kv_traces_all_sort.csv.oracleGeneral.zst,TINYLFU,disabled,0.1505158303291309,0,1.25,/home/cc/CacheLib/slab-rebalance-bench/exp/work_dir_metakv,448,True,2.5,True,oracle-general-replay,True,,,0,4194304,672.0,72,0.0,0.02204127922484081,0.0,0.003392332798477976,50000,False,0,1191241025,1,False,1,0,True,efficiency,,disabled,0,True,False,{'ampFactor': 1},110,4,,803743.5979625017,1,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,/home/cc/CacheLib/ftp.pdl.cmu.edu/pub/datasets/twemcacheWorkload/cacheDatasets/metaKV/202401_kv_traces_all_sort.csv.oracleGeneral.zst,,,False,202401_kv_traces_all_sort.csv.oracleGeneral.zst-71999d9f5e5b07570c0edadf3558e3ed,0.01,43981.916776657104,True
